TotalAmount;BikePurchase;CustomerID;Country;CountryRegionCode;Group;PersonID;PersonType;DateFirstPurchase;BirthDate;Age;MaritalStatus;YearlyIncome;Gender;TotalChildren;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
152;0;14982;United Kingdom;GB;Europe;12720;IN;37875;28771;42;M;25001-50000;F;4;Partial College;Clerical;0;3
4;0;15423;Northwest;US;North America;5192;IN;37875;28971;41;S;25001-50000;M;0;High School;Skilled Manual;0;2
111;0;16314;United Kingdom;GB;Europe;5837;IN;37875;28604;42;S;25001-50000;M;4;Partial College;Clerical;1;3
67;0;16760;Southwest;US;North America;2905;IN;37875;21773;61;S;50001-75000;F;4;Graduate Degree;Skilled Manual;0;0
4;0;17275;Southwest;US;North America;14272;IN;37875;21542;62;M;75001-100000;M;5;Graduate Degree;Professional;1;0
124;0;18364;Northwest;US;North America;14512;IN;37875;28586;42;M;25001-50000;M;0;Partial College;Skilled Manual;0;1
28;0;19291;United Kingdom;GB;Europe;12265;IN;37875;25898;50;S;0-25000;F;2;High School;Manual;1;0
29;0;19462;France;FR;Europe;8155;IN;37875;24032;55;S;0-25000;F;2;High School;Manual;1;2
78;0;20739;Northwest;US;North America;9929;IN;37875;19626;67;S;0-25000;F;2;High School;Manual;1;2
21;0;22265;Canada;CA;North America;15292;IN;37875;24425;54;M;50001-75000;M;0;Graduate Degree;Professional;0;0
29;0;23061;Southwest;US;North America;14278;IN;37875;19354;68;M;25001-50000;M;3;Partial College;Professional;1;2
34;0;23869;Northwest;US;North America;9137;IN;37875;25642;50;M;50001-75000;M;2;Graduate Degree;Professional;1;0
166;0;24695;France;FR;Europe;12688;IN;37875;28796;42;S;25001-50000;M;0;High School;Manual;0;1
23;0;25220;Australia;AU;Pacific;12239;IN;37875;22607;59;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
13;0;28269;Southwest;US;North America;10205;IN;37875;22335;59;S;greater than 100000;F;1;Bachelors ;Management;0;1
68;0;28465;Germany;DE;Europe;13953;IN;37875;20715;64;M;0-25000;F;1;Bachelors ;Clerical;1;0
1729;1;16889;Southwest;US;North America;18660;IN;37875;19973;66;S;50001-75000;M;3;Partial High School;Skilled Manual;1;2
1269;1;19550;Southwest;US;North America;4277;IN;37875;21468;62;M;50001-75000;M;1;Bachelors ;Professional;1;1
1155;1;19679;Southwest;US;North America;2983;IN;37875;26003;49;M;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
608;1;21651;Northwest;US;North America;14645;IN;37875;23328;57;M;50001-75000;M;4;Bachelors ;Professional;1;2
539;1;21766;Southwest;US;North America;16242;IN;37875;16583;75;M;50001-75000;M;4;Bachelors ;Management;1;2
1174;1;22695;United Kingdom;GB;Europe;10201;IN;37875;28719;42;S;25001-50000;M;4;Partial College;Clerical;1;3
751;1;27792;Germany;DE;Europe;6356;IN;37875;23244;57;S;0-25000;F;3;High School;Manual;1;1
39;0;11634;Northwest;US;North America;15742;IN;37876;26462;48;M;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
110;0;11685;Northwest;US;North America;5663;IN;37876;23780;55;M;25001-50000;M;0;Bachelors ;Professional;0;1
325;0;11709;Canada;CA;North America;9400;IN;37876;23061;57;S;50001-75000;F;3;Graduate Degree;Professional;0;0
146;0;11790;Southwest;US;North America;16313;IN;37876;25709;50;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
230;0;13003;Australia;AU;Pacific;15082;IN;37876;24492;53;M;75001-100000;F;5;Graduate Degree;Management;1;2
56;0;13490;Southwest;US;North America;4259;IN;37876;14353;81;M;greater than 100000;M;2;Graduate Degree;Management;1;3
30;0;13843;France;FR;Europe;12347;IN;37876;27567;45;S;25001-50000;M;0;Partial College;Clerical;0;1
138;0;14318;Australia;AU;Pacific;15407;IN;37876;22937;58;M;50001-75000;M;5;Partial College;Skilled Manual;1;2
196;0;14897;Canada;CA;North America;17901;IN;37876;20639;64;M;25001-50000;M;1;Partial College;Clerical;1;1
42;0;15791;Australia;AU;Pacific;19148;IN;37876;22179;60;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
225;0;15878;Canada;CA;North America;5806;IN;37876;16550;75;M;50001-75000;M;5;Bachelors ;Management;1;2
53;0;16398;France;FR;Europe;7975;IN;37876;24820;53;S;0-25000;M;1;High School;Manual;0;1
66;0;16605;Australia;AU;Pacific;3348;IN;37876;27708;45;M;50001-75000;F;0;Bachelors ;Professional;1;4
164;0;17585;Canada;CA;North America;13990;IN;37876;24917;52;S;50001-75000;M;2;Bachelors ;Skilled Manual;0;1
35;0;17908;Australia;AU;Pacific;11869;IN;37876;28503;42;M;0-25000;M;0;Partial College;Manual;1;1
24;0;18714;Australia;AU;Pacific;16714;IN;37876;24334;54;M;75001-100000;M;5;Graduate Degree;Management;1;3
69;0;18754;Southwest;US;North America;9988;IN;37876;27663;45;S;25001-50000;F;0;High School;Skilled Manual;0;2
132;0;19218;Southwest;US;North America;14131;IN;37876;20738;64;M;25001-50000;M;1;Partial College;Clerical;1;1
7;0;21374;Australia;AU;Pacific;17601;IN;37876;18205;71;M;0-25000;F;2;Partial High School;Clerical;1;2
34;0;22125;Southwest;US;North America;18571;IN;37876;13548;83;M;50001-75000;M;3;Graduate Degree;Management;1;2
69;0;22150;Australia;AU;Pacific;9256;IN;37876;17223;73;M;25001-50000;M;2;Partial College;Clerical;0;2
4;0;22554;United Kingdom;GB;Europe;9257;IN;37876;21325;62;M;0-25000;M;1;Bachelors ;Manual;0;0
37;0;23089;Northwest;US;North America;4808;IN;37876;28451;43;M;25001-50000;M;0;Partial College;Skilled Manual;1;1
59;0;23309;Australia;AU;Pacific;16397;IN;37876;17000;74;M;0-25000;F;4;High School;Skilled Manual;1;2
7;0;24525;Canada;CA;North America;16314;IN;37876;24870;52;M;75001-100000;M;4;Bachelors ;Management;1;1
23;0;24882;France;FR;Europe;10594;IN;37876;17468;73;M;75001-100000;F;5;Partial High School;Skilled Manual;0;2
71;0;25899;Southwest;US;North America;9064;IN;37876;19271;68;M;50001-75000;F;2;High School;Professional;1;2
35;0;26291;Southwest;US;North America;4179;IN;37876;26182;49;S;50001-75000;M;1;Graduate Degree;Skilled Manual;1;0
89;0;26457;Northwest;US;North America;10760;IN;37876;14470;81;S;50001-75000;F;3;Graduate Degree;Management;1;2
23;0;27463;Southwest;US;North America;19700;IN;37876;29161;41;S;25001-50000;F;0;Partial College;Skilled Manual;0;1
6;0;27788;United Kingdom;GB;Europe;18001;IN;37876;23247;57;S;0-25000;M;3;Partial High School;Manual;1;2
7;0;28606;Southwest;US;North America;18770;IN;37876;20549;64;S;0-25000;M;3;Partial High School;Clerical;0;2
59;0;28872;Australia;AU;Pacific;12084;IN;37876;26100;49;S;greater than 100000;F;0;Partial High School;Management;0;4
2514;1;16361;Southwest;US;North America;3772;IN;37876;20219;65;M;25001-50000;M;1;Partial College;Clerical;1;1
570;1;21915;Southwest;US;North America;12857;IN;37876;22767;58;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
578;1;22335;Northwest;US;North America;18614;IN;37876;24435;54;M;50001-75000;M;0;Graduate Degree;Skilled Manual;1;0
1243;1;22686;United Kingdom;GB;Europe;9147;IN;37876;28926;41;S;25001-50000;M;3;Partial College;Clerical;1;2
1155;1;23751;United Kingdom;GB;Europe;12424;IN;37876;27293;46;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
1288;1;27874;Australia;AU;Pacific;18157;IN;37876;28659;42;S;0-25000;M;0;Bachelors ;Clerical;1;0
1268;1;27875;Australia;AU;Pacific;15532;IN;37876;28388;43;S;0-25000;F;1;High School;Manual;1;0
125;0;11179;Southwest;US;North America;16169;IN;37877;15871;77;M;greater than 100000;F;2;Graduate Degree;Management;1;3
231;0;11419;United Kingdom;GB;Europe;16758;IN;37877;16486;75;M;greater than 100000;M;3;Graduate Degree;Management;1;4
258;0;11510;Canada;CA;North America;4361;IN;37877;19553;67;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
74;0;12421;Southwest;US;North America;6298;IN;37877;19430;67;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
74;0;12715;Australia;AU;Pacific;6692;IN;37877;23210;57;M;50001-75000;M;3;Bachelors ;Professional;1;2
195;0;13183;Northwest;US;North America;6754;IN;37877;15543;78;M;75001-100000;M;5;Bachelors ;Management;1;2
202;0;14953;United Kingdom;GB;Europe;7122;IN;37877;23176;57;S;0-25000;F;3;Partial High School;Manual;1;2
72;0;15019;Australia;AU;Pacific;18814;IN;37877;18715;69;S;25001-50000;F;3;High School;Skilled Manual;1;2
179;0;15244;Canada;CA;North America;12022;IN;37877;27916;44;M;25001-50000;F;0;High School;Skilled Manual;1;2
39;0;15485;Southwest;US;North America;10574;IN;37877;25526;51;M;50001-75000;F;1;Graduate Degree;Professional;1;0
35;0;15706;France;FR;Europe;16191;IN;37877;18227;71;M;75001-100000;F;4;High School;Management;1;3
67;0;16610;Australia;AU;Pacific;10784;IN;37877;27203;46;M;50001-75000;F;0;Bachelors ;Professional;0;4
4;0;16860;Southwest;US;North America;3375;IN;37877;22722;58;M;greater than 100000;F;1;Bachelors ;Management;1;2
4;0;16978;Northwest;US;North America;14629;IN;37877;24201;54;M;50001-75000;M;0;Graduate Degree;Professional;1;0
32;0;17102;Germany;DE;Europe;5100;IN;37877;26494;48;S;25001-50000;M;0;High School;Manual;1;1
39;0;17380;Southwest;US;North America;16840;IN;37877;28527;42;S;25001-50000;M;0;Partial College;Skilled Manual;1;1
4;0;17449;Northwest;US;North America;16910;IN;37877;13342;84;M;50001-75000;M;2;Graduate Degree;Management;1;2
86;0;18883;Canada;CA;North America;17706;IN;37877;28283;43;S;25001-50000;M;0;Partial High School;Clerical;0;2
63;0;19334;United Kingdom;GB;Europe;10329;IN;37877;23473;56;S;0-25000;F;3;Partial High School;Manual;1;2
69;0;19552;Northwest;US;North America;17722;IN;37877;21373;62;M;50001-75000;F;5;Graduate Degree;Professional;0;2
187;0;20714;United Kingdom;GB;Europe;19896;IN;37877;26496;48;S;0-25000;F;0;Partial High School;Manual;0;2
42;0;21172;Australia;AU;Pacific;16721;IN;37877;24965;52;M;50001-75000;M;5;Bachelors ;Professional;0;3
78;0;21242;Southwest;US;North America;20728;IN;37877;28657;42;S;25001-50000;F;0;Partial High School;Clerical;1;2
15;0;21373;Australia;AU;Pacific;12578;IN;37877;17951;71;M;0-25000;M;2;Partial High School;Clerical;0;2
14;0;21688;Southwest;US;North America;15307;IN;37877;11309;90;S;50001-75000;M;5;Graduate Degree;Skilled Manual;1;0
91;0;21702;Canada;CA;North America;7795;IN;37877;20126;65;M;25001-50000;F;2;High School;Clerical;0;2
29;0;22736;Northwest;US;North America;2923;IN;37877;16264;76;M;25001-50000;F;4;High School;Professional;0;2
32;0;23336;Southwest;US;North America;7249;IN;37877;27717;45;M;25001-50000;F;0;High School;Skilled Manual;1;2
86;0;24298;Southwest;US;North America;6181;IN;37877;28040;44;M;50001-75000;M;0;Partial College;Professional;1;2
64;0;26081;Northwest;US;North America;3729;IN;37877;22881;58;S;75001-100000;M;1;Partial College;Professional;0;3
123;0;27393;Canada;CA;North America;10463;IN;37877;15687;78;M;25001-50000;F;4;Bachelors ;Management;1;2
39;0;27594;Australia;AU;Pacific;5275;IN;37877;24606;53;S;75001-100000;M;5;Graduate Degree;Management;1;3
1120;1;19539;Southwest;US;North America;16408;IN;37877;21820;61;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
1183;1;19548;Southwest;US;North America;20579;IN;37877;21476;62;M;50001-75000;F;1;Bachelors ;Professional;1;1
2466;1;20297;Southwest;US;North America;17494;IN;37877;24729;53;S;greater than 100000;F;0;Graduate Degree;Management;0;2
613;1;21795;Southwest;US;North America;12856;IN;37877;17920;71;S;50001-75000;M;4;Partial College;Professional;1;2
539;1;25748;United Kingdom;GB;Europe;12727;IN;37877;25426;51;S;25001-50000;F;1;Bachelors ;Clerical;0;0
778;1;28109;Australia;AU;Pacific;5188;IN;37877;18328;70;S;0-25000;M;2;Partial High School;Clerical;0;2
845;1;28110;Australia;AU;Pacific;19613;IN;37877;18755;69;M;0-25000;F;2;Partial High School;Clerical;1;2
105;0;11194;Southwest;US;North America;7727;IN;37878;16598;75;M;50001-75000;F;4;Bachelors ;Management;1;2
35;0;11511;Northwest;US;North America;5541;IN;37878;19524;67;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;1
757;0;11519;Canada;CA;North America;7703;IN;37878;20165;65;M;25001-50000;M;1;Partial College;Clerical;1;1
130;0;11829;Northwest;US;North America;9735;IN;37878;25509;51;M;50001-75000;F;5;Graduate Degree;Professional;1;2
187;0;12679;Australia;AU;Pacific;18618;IN;37878;26978;47;M;75001-100000;F;0;High School;Management;0;2
226;0;13155;Australia;AU;Pacific;10335;IN;37878;14346;81;M;50001-75000;M;2;Graduate Degree;Management;1;1
29;0;13310;Northwest;US;North America;13543;IN;37878;22238;60;M;75001-100000;M;0;Partial College;Professional;1;0
76;0;13313;Southwest;US;North America;19164;IN;37878;22169;60;M;greater than 100000;F;1;High School;Professional;0;4
99;0;14060;Australia;AU;Pacific;3932;IN;37878;24073;55;M;75001-100000;M;5;Bachelors ;Professional;1;4
168;0;14194;United Kingdom;GB;Europe;8912;IN;37878;18289;70;M;greater than 100000;F;4;Partial College;Management;0;3
80;0;14519;Northwest;US;North America;16245;IN;37878;28813;42;S;25001-50000;F;0;Partial College;Skilled Manual;1;1
113;0;14717;France;FR;Europe;3928;IN;37878;25997;49;S;25001-50000;F;2;Partial College;Clerical;1;1
39;0;14924;France;FR;Europe;19729;IN;37878;25189;52;M;0-25000;F;1;Partial College;Manual;1;1
89;0;15683;Germany;DE;Europe;5744;IN;37878;16245;76;S;75001-100000;F;5;Partial College;Professional;0;2
44;0;16738;Australia;AU;Pacific;6422;IN;37878;14491;81;M;25001-50000;M;2;Partial College;Clerical;0;2
134;0;17193;United Kingdom;GB;Europe;3404;IN;37878;19895;66;M;75001-100000;F;4;Partial College;Professional;1;1
166;0;18826;Canada;CA;North America;9449;IN;37878;22459;59;M;50001-75000;F;5;Partial College;Professional;0;3
29;0;19060;United Kingdom;GB;Europe;3064;IN;37878;19497;67;M;greater than 100000;F;3;Bachelors ;Management;1;4
69;0;19227;Northwest;US;North America;16317;IN;37878;21417;62;M;25001-50000;M;2;Partial College;Clerical;1;1
82;0;19332;Germany;DE;Europe;3107;IN;37878;23941;55;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;2
87;0;19520;United Kingdom;GB;Europe;10542;IN;37878;26715;47;M;0-25000;F;0;Partial High School;Manual;0;2
32;0;20265;Australia;AU;Pacific;6874;IN;37878;22408;59;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
36;0;20580;France;FR;Europe;6462;IN;37878;19068;68;S;75001-100000;M;4;Partial College;Professional;1;2
13;0;22832;France;FR;Europe;16761;IN;37878;17693;72;M;50001-75000;M;5;Partial High School;Skilled Manual;1;3
6;0;23600;France;FR;Europe;20416;IN;37878;20525;64;M;75001-100000;M;2;High School;Professional;1;4
100;0;25329;Southwest;US;North America;6352;IN;37878;27200;46;S;25001-50000;F;3;Partial College;Clerical;0;2
30;0;25671;Germany;DE;Europe;19502;IN;37878;28070;44;S;0-25000;M;0;High School;Manual;0;1
7;0;26706;Canada;CA;North America;10015;IN;37878;22297;59;M;50001-75000;F;5;Partial College;Professional;0;3
78;0;26765;Australia;AU;Pacific;7463;IN;37878;22343;59;S;50001-75000;F;5;Partial College;Skilled Manual;1;2
12;0;27037;Southwest;US;North America;11659;IN;37878;20681;64;M;25001-50000;F;2;High School;Skilled Manual;1;2
201;0;27325;Germany;DE;Europe;18225;IN;37878;19064;68;M;75001-100000;M;3;Partial College;Professional;1;4
37;0;28813;Southwest;US;North America;6303;IN;37878;26243;49;M;25001-50000;M;4;High School;Skilled Manual;1;3
7;0;28936;Australia;AU;Pacific;3515;IN;37878;27385;46;M;75001-100000;F;0;Bachelors ;Professional;1;3
1134;1;19670;Southwest;US;North America;19284;IN;37878;28565;42;S;50001-75000;M;0;Partial College;Skilled Manual;0;2
563;1;21062;France;FR;Europe;7268;IN;37878;24694;53;S;25001-50000;F;1;Bachelors ;Clerical;0;1
563;1;21909;Southwest;US;North America;8631;IN;37878;12594;86;M;greater than 100000;F;1;Bachelors ;Management;1;4
1732;1;24710;Germany;DE;Europe;18838;IN;37878;26464;48;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
1750;1;24711;Germany;DE;Europe;9889;IN;37878;26411;48;S;25001-50000;F;1;Partial College;Clerical;0;1
1249;1;25199;Southwest;US;North America;5764;IN;37878;19470;67;M;50001-75000;M;3;Graduate Degree;Management;1;2
1223;1;25203;Southwest;US;North America;6774;IN;37878;18682;69;S;25001-50000;F;3;Partial College;Professional;0;2
1223;1;25485;France;FR;Europe;14834;IN;37878;23844;55;M;25001-50000;M;2;Partial College;Clerical;1;1
1155;1;26986;Germany;DE;Europe;7899;IN;37878;26831;47;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;1
2419;1;27839;United Kingdom;GB;Europe;17743;IN;37878;27510;45;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
50;0;11220;Southwest;US;North America;2477;IN;37879;18317;70;M;50001-75000;F;2;Partial College;Professional;1;1
92;0;12101;Southwest;US;North America;6457;IN;37879;18012;71;S;50001-75000;M;4;Partial College;Professional;1;2
87;0;12182;Canada;CA;North America;8145;IN;37879;22257;60;M;50001-75000;F;5;High School;Professional;1;4
68;0;12344;Australia;AU;Pacific;7513;IN;37879;27547;45;S;75001-100000;F;0;Bachelors ;Professional;0;3
58;0;12562;France;FR;Europe;19688;IN;37879;15321;79;M;0-25000;F;2;Partial College;Manual;1;1
230;0;13116;Australia;AU;Pacific;6782;IN;37879;24235;54;S;greater than 100000;M;0;Graduate Degree;Management;0;2
59;0;13982;Australia;AU;Pacific;7352;IN;37879;16152;76;M;0-25000;M;3;High School;Skilled Manual;1;2
29;0;14985;France;FR;Europe;12935;IN;37879;28272;43;S;0-25000;F;0;High School;Manual;0;1
145;0;15866;Canada;CA;North America;12053;IN;37879;25936;49;S;50001-75000;F;1;Graduate Degree;Skilled Manual;1;0
74;0;16592;France;FR;Europe;6341;IN;37879;19313;68;M;75001-100000;F;4;Partial College;Professional;1;2
59;0;16767;Southwest;US;North America;12790;IN;37879;26759;47;M;25001-50000;M;1;Graduate Degree;Skilled Manual;1;0
88;0;18330;Australia;AU;Pacific;15884;IN;37879;14312;81;S;50001-75000;F;2;Graduate Degree;Management;1;1
29;0;18777;Southwest;US;North America;4551;IN;37879;27236;46;S;25001-50000;M;0;Partial College;Skilled Manual;1;1
300;0;18919;Canada;CA;North America;5046;IN;37879;26985;47;S;50001-75000;M;0;Partial College;Skilled Manual;0;2
91;0;19001;Canada;CA;North America;3838;IN;37879;17587;72;M;25001-50000;M;2;High School;Professional;0;2
119;0;19025;Northwest;US;North America;15964;IN;37879;19303;68;S;50001-75000;M;2;Partial College;Professional;1;2
12;0;19764;Australia;AU;Pacific;9124;IN;37879;18736;69;M;0-25000;M;2;Partial High School;Clerical;0;2
30;0;22562;France;FR;Europe;12050;IN;37879;20552;64;S;0-25000;F;2;Partial College;Manual;1;0
39;0;22670;United Kingdom;GB;Europe;18726;IN;37879;24320;54;M;50001-75000;F;0;Graduate Degree;Skilled Manual;1;0
38;0;22835;Germany;DE;Europe;18332;IN;37879;17484;73;M;75001-100000;M;4;Partial High School;Professional;1;0
29;0;23769;United Kingdom;GB;Europe;18756;IN;37879;25937;49;S;0-25000;F;0;Partial High School;Manual;1;2
38;0;23897;Germany;DE;Europe;16350;IN;37879;24543;53;S;0-25000;F;3;Partial High School;Manual;1;1
38;0;24299;Southwest;US;North America;8238;IN;37879;27914;44;S;50001-75000;F;0;Partial College;Professional;1;2
32;0;24619;Southwest;US;North America;7990;IN;37879;17580;72;S;25001-50000;F;4;High School;Professional;1;2
67;0;26409;United Kingdom;GB;Europe;11422;IN;37879;18843;69;S;greater than 100000;F;4;High School;Professional;0;3
27;0;26465;Southwest;US;North America;9319;IN;37879;15132;79;S;25001-50000;F;3;Bachelors ;Management;1;2
88;0;27109;Northwest;US;North America;5781;IN;37879;24424;54;M;75001-100000;F;3;Bachelors ;Skilled Manual;1;0
39;0;27857;France;FR;Europe;18477;IN;37879;15395;78;S;0-25000;F;2;Partial College;Manual;0;1
27;0;29386;United Kingdom;GB;Europe;7561;IN;37879;11819;88;S;0-25000;M;2;Partial College;Manual;1;1
4798;1;12154;Canada;CA;North America;10279;IN;37879;20660;64;S;75001-100000;F;3;Partial College;Professional;1;0
1808;1;16890;Northwest;US;North America;15428;IN;37879;19786;66;M;50001-75000;M;3;Partial High School;Skilled Manual;1;2
1155;1;19682;Northwest;US;North America;5319;IN;37879;26518;48;M;25001-50000;M;1;Bachelors ;Skilled Manual;1;0
539;1;21072;France;FR;Europe;8258;IN;37879;23795;55;S;0-25000;M;2;High School;Manual;1;1
2398;1;24345;Northwest;US;North America;8550;IN;37879;24645;53;S;50001-75000;F;0;Graduate Degree;Professional;0;1
2478;1;24735;Southwest;US;North America;13082;IN;37879;24241;54;S;75001-100000;F;0;Graduate Degree;Skilled Manual;1;0
539;1;25747;United Kingdom;GB;Europe;11007;IN;37879;25405;51;S;0-25000;M;0;Partial College;Manual;0;1
